annee_numero_de_tirage;jour_de_tirage;date_de_tirage;num�ro_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million
20211098;MARDI   ;07/12/2021;3;06/02/2022;22;31;46;47;38;7;11;-22-31-38-46-47-;-7-11-;0;1;143469842;0;2;418527,2;5;8;24454,1;2;38;1603,5;163;744;150,8;340;1666;71,2;348;1596;52,2;5668;26098;15,9;7946;36010;12,9;16582;77524;11,1;31700;147002;7,1;117279;534527;6,1;249494;1156075;4,6;0;0;1;2871,2;60;26,5;147;10,8;2209;1,8;3227;3,3;12917;3,8;23821;9,7;47713;2,7;511775;2,2;LT 173 6325;
20211097;VENDREDI;03/12/2021;Super Jackpot et tirages suivants;02/02/2022;46;21;32;22;29;9;10;-21-22-29-32-46-;-9-10-;0;0;0;1;6;197329,2;4;9;30746;8;45;1915,3;232;1029;154,2;476;2095;80,1;537;2401;49,1;7086;31282;18,8;11894;50869;12,9;27540;116931;10,4;38830;168029;8,8;185932;774721;6;438556;1816954;4,1;1;2498,9;3;666,3;102;24,4;198;12,6;3070;2;4990;3,3;16621;4,7;27933;13;76764;2,6;718197;2,5;CX 763 3302;
20211096;MARDI   ;30/11/2021;1;30/01/2022;43;19;33;26;20;4;1;-19-20-26-33-43-;-1-4-;0;0;0;0;1;523711,8;0;3;40800;5;23;1657,5;105;493;142,4;212;1049;70,7;234;1105;47,2;3247;16002;16,3;4910;23029;12,6;11199;53637;10,1;18284;86639;7,5;74404;352475;5,8;172381;826573;4;0;0;1;1749,2;40;24,2;96;10,1;1346;1,8;2087;3,1;7620;4;12417;11,4;31426;2,5;277013;2,5;EY 114 1489;
20211095;VENDREDI;26/11/2021;12;26/01/2022;50;20;41;42;1;3;7;-1-20-41-42-50-;-3-7-;1;1;162289050;0;7;152675,6;1;7;35682,8;8;42;1852,3;194;927;154,6;489;2410;62,8;423;2039;52,2;9317;43207;12,3;8509;43094;13,7;18835;95975;11,5;62513;279019;4,7;142841;684207;6,1;295521;1461450;4,6;0;0;2;1693,9;66;28,5;188;10;3567;1,3;3452;3,6;23298;2,5;46179;5,9;57372;2,7;628123;2,1;JA 859 0214;
20211094;MARDI   ;23/11/2021;11;23/01/2022;21;17;42;36;46;10;7;-17-21-36-42-46-;-7-10-;0;0;0;0;2;397120,9;1;8;23203,4;4;40;1445,4;158;831;128,1;352;1796;62,6;322;1819;43,4;5402;25664;15,4;7114;36160;12,2;15243;78528;10,4;31485;141863;7;108984;534870;5,8;231620;1170306;4,3;0;0;1;2476,4;71;19,3;149;9,2;2123;1,6;2725;3,3;12578;3,4;22791;8,8;42838;2,6;431208;2,3;NW 865 5429;
20211093;VENDREDI;19/11/2021;10;19/01/2022;50;26;47;22;38;6;2;-22-26-38-47-50-;-2-6-;0;0;0;2;2;493896,8;2;5;46172,7;6;49;1467,5;192;858;154,3;540;2424;57,7;426;2266;43,4;8227;36558;13,4;9209;43673;12,5;19565;95105;10,7;47478;205647;6;139493;644602;6;291946;1404040;4,4;0;0;3;1098,9;81;22,6;220;8,3;3150;1,4;3607;3,4;18113;3,1;32757;8,1;55544;2,7;590000;2,2;GX 143 6592;
20211092;MARDI   ;16/11/2021;9;16/01/2022;9;32;36;19;21;4;3;-9-19-21-32-36-;-3-4-;0;0;0;1;4;180375,1;1;9;18736,2;6;31;1694,2;177;924;104,7;320;1727;59,2;365;1826;39,3;4650;24055;14,9;8031;40494;9,8;15948;80527;9,2;24812;125935;7,1;118470;572426;4,9;237147;1150170;3,9;0;0;2;1136,8;56;22,5;125;10,1;1892;1,6;3152;2,6;9664;4,1;15603;11,8;46525;2,2;385664;2,3;EW 964 8565;
20211091;VENDREDI;12/11/2021;8;12/01/2022;50;15;9;47;2;9;6;-2-9-15-47-50-;-6-9-;0;0;0;1;3;294755,3;4;10;20666,7;11;38;1693,9;173;879;134,9;540;2252;55,6;365;1786;49,3;7857;36380;12,1;9034;41559;11,8;18783;89086;10,2;41381;190793;5,8;138826;631438;5,5;290844;1347420;4,1;0;0;7;415,8;62;26;232;6,9;3080;1,3;3671;2,9;16169;3,1;25611;9,2;55437;2,4;487142;2,4;MC 718 7149;
20211090;MARDI   ;09/11/2021;7;09/01/2022;33;25;36;26;17;8;1;-17-25-26-33-36-;-1-8-;0;0;0;0;1;651028,5;6;8;19019,5;7;23;2060,5;129;588;148,4;323;1431;64,4;322;1475;43,9;4359;20724;15,6;6182;29969;12;14800;72476;9,2;24586;112801;7,2;93406;444087;5,7;218716;1047359;3,9;0;0;3;724,6;60;20,1;110;10,9;1768;1,7;2479;3,2;9950;3,8;16943;10,4;38243;2,6;351578;2,4;IM 785 5464;
20211089;VENDREDI;05/11/2021;6;05/01/2022;41;25;2;12;30;11;8;-2-12-25-30-41-;-8-11-;0;0;0;0;5;161374,4;1;11;17143,5;6;30;1957,9;177;885;122,2;328;1654;69,1;441;2206;36,4;4786;23785;16,8;8278;38610;11,6;21046;94863;8,7;25611;126840;7,9;117189;548191;5,8;297917;1327463;3,8;0;0;2;1342,6;86;17,3;137;10,8;2029;1,8;3404;2,9;10904;4,3;18430;11,8;48065;2,5;414931;2,6;RP 633 2218;
20211088;MARDI   ;02/11/2021;5;02/01/2022;29;43;2;3;17;4;1;-2-3-17-29-43-;-1-4-;0;0;0;1;2;286677,1;3;9;14889,1;3;23;1814,7;136;666;115,4;255;1306;62,2;317;1511;37,7;3726;18106;15,7;5886;28511;11,1;14057;67606;8,7;19726;94282;7,6;86781;412990;5,4;203390;969695;3,7;1;1034,5;1;827,6;51;20,2;98;10,5;1540;1,6;2501;2,7;8109;4;12870;11,7;35345;2,4;290679;2,5;KI 802 3707;
20211087;VENDREDI;29/10/2021;4;29/12/2021;28;10;32;15;49;9;3;-10-15-28-32-49-;-3-9-;0;0;0;1;5;155676,2;2;6;30320;13;54;1049,3;190;868;120,2;494;2259;48,8;363;1762;44;7503;33767;11,4;8388;38760;11,1;17205;80265;10;41479;187159;5,2;123200;567616;5,4;260428;1184940;4,1;1;1466,6;5;234,6;84;17,4;190;7,7;2918;1,2;3485;2,8;16777;2,7;27383;7,8;49956;2,4;439797;2,4;UF 931 7777;
20211086;MARDI   ;26/10/2021;3;26/12/2021;12;44;42;15;20;2;1;-12-15-20-42-44-;-1-2-;0;0;0;0;3;181891,5;1;6;21255,5;8;23;1727,1;125;745;98,2;237;1115;69,3;273;1232;44,1;3351;16605;16,3;5781;26132;11,6;12487;58287;9,6;17671;87663;7,7;87589;394546;5,4;188884;884029;3,9;0;0;5;357,7;44;22,5;110;9;1400;1,7;2521;2,6;7316;4,2;11656;12,4;36301;2,2;288249;2,5;CP 970 9549;
20211085;VENDREDI;22/10/2021;2;22/12/2021;33;12;17;39;22;2;12;-12-17-22-33-39-;-2-12-;0;0;0;0;2;359277,2;1;12;13994,8;5;26;2011,8;147;865;111,3;341;1471;69,2;453;2286;31,3;4541;20875;17,1;7910;36139;11;20514;96218;7,7;22601;102778;8,7;112399;505361;5,6;285810;1286325;3,5;0;0;1;2442,9;52;26,1;150;9;2014;1,6;3243;2,8;10228;4,1;15198;13;47021;2,3;361595;2,7;QZ 850 6716;
20211084;MARDI   ;19/10/2021;1;19/12/2021;40;4;36;41;20;1;6;-4-20-36-40-41-;-1-6-;0;0;0;0;4;135573,4;2;5;25348,5;10;27;1462,1;88;447;162,6;203;981;78,3;198;996;54,2;3362;15725;17,1;4149;20587;14,6;9620;47669;11,7;19826;90618;7,4;70045;327664;6,5;156319;750694;4,5;0;0;5;380;36;29,3;87;12,1;1377;1,9;1802;3,9;8123;4;15476;9,9;29494;2,9;325349;2,3;FL 466 0828;
20211083;VENDREDI;15/10/2021;11;15/12/2021;49;21;26;34;31;5;2;-21-26-31-34-49-;-2-5-;1;1;220000000;1;7;4608445,7;3;13;33931,7;21;97;1416,4;369;1630;155,2;993;4413;60,6;773;3579;52,5;15516;68202;13,7;18662;82993;12,6;39959;178081;10,9;89948;384869;6,1;296467;1290335;5,7;632118;2730160;4,3;1;3711,1;9;329,8;133;27,9;384;9,6;5828;1,5;7244;3,4;33656;3,4;60227;8,9;115108;2,6;1160332;2,3;UL 815 5842;
20211082;MARDI   ;12/10/2021;10;12/12/2021;13;45;22;6;49;10;11;-6-13-22-45-49-;-10-11-;0;0;0;2;9;1315699,9;6;25;14703,3;21;78;1467,8;418;1567;134,5;680;3035;73,4;1066;3971;39,4;9797;44764;17,5;16821;70710;12,3;44422;178170;9,1;52240;237961;8,2;244587;1020988;6;639533;2584226;3,8;0;0;8;680,1;167;18,1;274;11;3845;1,9;6586;3;20761;4,5;33252;13,2;95765;2,6;806623;2,7;HI 479 6198;
20211081;VENDREDI;08/10/2021;9;08/12/2021;10;42;23;46;1;3;5;-1-10-23-42-46-;-3-5-;0;0;0;1;9;166984,9;7;23;15271,4;18;78;1402,6;360;1547;130,2;1026;4027;52,9;785;3194;46,8;15355;62333;12;17928;72563;11,5;38760;151970;10,2;84600;343913;5,4;271879;1094972;5,4;570294;2257847;4,2;0;0;8;670,1;158;18,8;375;7,9;5636;1,3;6753;2,9;30529;3;50978;8,5;102872;2,3;906709;2,3;BH 058 0251;
20211080;MARDI   ;05/10/2021;8;05/12/2021;45;14;36;13;11;7;9;-11-13-14-36-45-;-7-9-;0;0;0;0;1;1033822,9;0;4;60405,3;20;61;1233,7;221;978;141,7;790;2802;52,3;472;2054;50,1;12128;44193;11,6;12392;50287;11,4;24393;100508;10,6;64809;235077;5,5;199504;783281;5,2;389964;1560164;4,2;0;0;7;539,2;94;22,3;309;6,7;4663;1,1;4758;2,9;24705;2,6;37571;8,1;76161;2,2;642513;2,3;NM 905 6314;
20211079;VENDREDI;01/10/2021;7;01/12/2021;1;19;15;48;26;6;12;-1-15-19-26-48-;-6-12-;0;0;0;2;7;174231,4;1;16;17815,3;19;54;1644,1;326;1267;129;653;2540;68;774;3003;40,4;9376;36320;16,7;13636;54580;12,4;34530;137241;9,1;48807;190019;8;199506;798724;6;504198;2008099;3,8;1;2417;8;241,7;122;19,8;276;8,7;3772;1,6;5447;2,9;19949;3,8;32964;10,7;78093;2,5;661919;2,6;JN 932 7034;
20211078;MARDI   ;28/09/2021;6;28/12/2021;12;7;6;33;39;7;1;-6-7-12-33-39-;-1-7-;0;0;0;1;4;225472,9;1;1;210786,9;11;47;1396,9;232;964;125,4;666;2467;51,8;464;2137;42;10404;37666;11,9;12491;49107;10,2;24650;103133;9;51260;188980;5,9;185226;725287;4,9;370606;1518558;3,7;1;1727,6;4;345,5;83;20,8;255;6,7;3869;1,1;4792;2,4;19443;2,7;26263;9,6;70367;2;494709;2,5;NX 614 4402;
20211077;VENDREDI;24/09/2021;Super Jackpot et tirages suivants;24/12/2021;27;12;20;2;41;10;12;-2-12-20-27-41-;-10-12-;0;0;0;1;5;259151,2;4;13;23295,3;7;51;1849,5;354;1327;130,9;573;2540;72,3;1088;3929;32,8;8529;36399;17,7;14623;58376;12,3;43486;165561;8;42739;187120;8,6;195539;804602;6,3;580154;2298981;3,5;1;2452,8;3;654;155;15,8;233;10,5;3512;1,7;5801;2,8;17260;4,4;27380;13;77399;2,6;615413;2,8;FB 984 4292;
20211076;MARDI   ;21/09/2021;4;21/12/2021;20;25;26;30;38;8;2;-20-25-26-30-38-;-2-8-;0;0;0;1;2;274869,5;0;3;42827,6;5;30;1333,9;116;621;118,7;356;1692;46;231;1168;46,8;5024;24791;11;4915;26134;11,6;10537;56056;10,1;27838;136014;5;76441;388839;5,5;163015;842501;4,1;0;0;0;0;50;50,6;146;6,1;1939;1,1;2003;3;11005;2,5;18780;7;30636;2,4;272152;2,4;BS 245 9803;
20211075;VENDREDI;17/09/2021;3;17/12/2021;10;7;5;8;34;9;1;-5-7-8-10-34-;-1-9-;0;0;0;1;2;348150,6;4;13;12518,2;17;62;817,5;232;887;105,2;567;2384;41,4;486;2032;34,1;6865;29898;11,5;8970;40330;9,5;22221;96460;7,4;30640;141575;6,1;119531;551567;4,9;281249;1291010;3,4;1;1138,9;9;101,2;96;11,8;214;5,3;2411;1,1;3460;2,2;11189;3,2;15606;10,6;45991;2;300103;2,7;EG 935 7027;
20211074;MARDI   ;14/09/2021;2;14/12/2021;12;38;45;18;35;2;8;-12-18-35-38-45-;-2-8-;0;0;0;0;3;164473,4;1;1;115320,4;10;24;1496,6;108;475;139,2;286;1384;50,5;184;1019;48,2;4343;21603;11,3;4441;22064;12,4;9254;47353;10,7;24622;119659;5,1;67621;334955;5,8;143515;719187;4,3;0;0;2;752,6;54;15,4;104;8;1720;1,2;1820;3;9828;2,6;17467;6,9;27222;2,5;253824;2,3;ST 166 4887;
20211073;VENDREDI;10/09/2021;1;10/12/2021;6;7;28;18;1;2;8;-1-6-7-18-28-;-2-8-;0;0;0;2;5;127306,6;4;16;9298;19;86;538,8;278;1028;83;712;2859;31,5;612;2343;27;8426;36393;8,7;9666;40988;8,6;22143;92523;7,1;35940;163738;4,8;119706;531205;4,7;260660;1163970;3,4;1;1076,4;7;123;112;9,6;255;4,2;3242;0,8;3737;1,9;13716;2,4;19565;8;46657;1,9;298352;2,6;SX 431 4676;
20211072;MARDI   ;07/09/2021;2;07/12/2021;42;7;19;35;43;7;9;-7-19-35-42-43-;-7-9-;0;1;26572332;0;3;166558,5;2;7;16683,2;9;41;887,1;133;654;102,4;387;1719;41,2;242;1271;39,1;5384;24562;10,1;5398;27743;10;9636;50390;10,2;26789;121431;5,1;78982;396556;4,9;139722;727146;4,3;0;0;6;250,7;47;17,7;156;5,3;2154;0,9;2194;2,5;10440;2,5;15934;7,6;31863;2,1;265072;2,2;GK 745 4753;
20211071;VENDREDI;03/09/2021;1;03/12/2021;5;13;29;35;7;3;7;-5-7-13-29-35-;-3-7-;0;0;0;2;12;54980,5;2;7;22028,3;25;114;421,3;336;1349;65,5;1059;4933;18,9;472;2062;31,8;12380;57297;5,7;12011;52470;6,9;18561;86583;7,8;48893;228457;3,6;137477;630803;4,1;230477;1128625;3,7;2;546,9;6;145,8;114;9,5;408;2,6;4498;0,6;4543;1,6;18083;1,9;23121;6,9;53880;1,6;326328;2,4;KM 548 4193;
20211070;MARDI   ;31/08/2021;5;30/11/2021;17;5;32;13;43;2;10;-5-13-17-32-43-;-2-10-;1;3;21214762;0;2;275986,4;3;12;10750,4;7;32;1255,6;141;720;102,8;263;1348;58;357;1859;29,5;3856;18459;14,8;5898;29147;10,5;14488;73331;7,7;18734;91842;7,5;78831;398312;5,4;191765;980564;3,5;0;0;1;1646,8;53;17,2;100;9,1;1628;1,4;2320;2,6;7906;3,6;12315;10,8;31615;2,3;251228;2,6;RK 713 6808;
20211069;VENDREDI;27/08/2021;4;26/11/2021;31;46;3;50;2;12;8;-2-3-31-46-50-;-8-12-;0;0;0;0;0;0;0;6;146580,9;11;29;1789,4;75;514;185,9;199;1212;83,3;207;1287;55,1;3039;18015;19,7;4551;26816;14,7;10811;64454;11,4;17307;98442;9;74628;420407;6,6;191865;1043071;4,3;0;0;3;693,1;37;31,2;81;14,2;1362;2,1;1955;3,9;7562;4,8;13113;12,8;31379;3;318783;2,6;BY 136 1121;
20211068;MARDI   ;24/08/2021;3;23/11/2021;21;36;44;19;50;3;10;-19-21-36-44-50-;-3-10-;0;0;0;0;1;512584,1;0;4;29949,8;2;14;2665,3;90;513;133,9;196;1088;66,7;198;1101;46,3;2899;15634;16,3;4619;28240;10;9755;56666;9,3;16815;87604;7,3;60492;337024;6;141403;771144;4,2;0;0;1;1530,5;39;21,8;78;10,9;1266;1,6;1940;2,9;7162;3,7;12709;9,7;25357;2,7;249562;2,4;VU 587 4053;
20211067;VENDREDI;20/08/2021;2;19/11/2021;3;19;9;20;23;11;9;-3-9-19-20-23-;-9-11-;0;0;0;2;6;109566,6;1;12;12803,7;6;42;1139,4;328;1309;67,3;397;1844;50,5;672;2801;23,3;4283;23380;14;9975;46025;7,9;23939;106470;6,3;18670;106081;7,7;113383;554276;4,6;280585;1305852;3,1;0;0;3;650,7;133;8,1;160;6,7;1800;1,5;3900;1,8;7888;4,3;11517;13,7;45214;1,9;276227;2,8;VM 238 8638;
20211066;MARDI   ;17/08/2021;1;16/11/2021;47;12;41;42;31;6;4;-12-31-41-42-47-;-4-6-;0;0;0;0;1;478210,5;1;6;18627,6;0;17;2047,7;59;396;161,9;213;1062;63,8;140;879;54,1;3686;16616;14,3;3500;19110;13,9;7493;40811;12,1;22087;97577;6,1;58108;298416;6,3;125272;655080;4,6;0;0;0;0;25;90,8;82;9,8;1436;1,4;1405;3,8;8762;2,9;15687;7,5;23514;2,8;251049;2,3;CX 053 7204;
20211065;VENDREDI;13/08/2021;9;12/11/2021;49;44;47;12;6;8;12;-6-12-44-47-49-;-8-12-;0;1;113156128;1;5;221900,2;0;3;86436,2;6;44;1835,6;228;935;159,1;466;2008;78,3;502;2148;51,4;7099;30340;18,2;10874;45411;13,5;26559;108054;10,6;37865;164079;8,4;169364;698112;6,2;419543;1697705;4,1;1;2073,1;3;552,8;98;21,1;177;11,7;2841;1,8;4158;3,3;14906;4,3;23917;12,6;64174;2,6;568129;2,6;OJ 202 7087;
20211064;MARDI   ;10/08/2021;8;09/11/2021;47;9;48;49;37;2;7;-9-37-47-48-49-;-2-7-;0;0;0;0;0;0;0;5;159798,6;4;27;1746,1;98;541;160,5;291;1464;62,7;172;1159;55,6;5146;24538;13,1;5307;27053;13,2;10775;57882;11,5;33007;146686;5,5;82829;414997;6,1;164762;862282;4,7;0;0;2;948,8;43;24,5;120;8,7;1971;1,3;2016;3,5;12457;2,6;23871;6,4;31966;2,7;359503;2,1;CL 903 3732;
20211063;VENDREDI;06/08/2021;7;05/11/2021;32;21;7;26;14;12;4;-7-14-21-26-32-;-4-12-;0;0;0;0;8;99092;4;17;10898,5;6;34;1697,3;202;1156;91,9;346;1663;67,5;629;3552;22,2;4108;22313;17,6;8435;43955;10;23675;121748;6,7;20886;113718;8,7;109472;548208;5,7;298934;1458856;3,4;0;0;3;766,2;92;13,8;153;8,3;1701;1,8;3288;2,6;8661;4,6;13810;13,5;42226;2,4;330316;2,8;RJ 112 5381;
20211062;MARDI   ;03/08/2021;6;02/11/2021;46;23;45;21;17;7;11;-17-21-23-45-46-;-7-11-;0;0;0;0;3;193278,1;1;7;19359,5;4;28;1507,5;110;570;136,4;260;1367;60,1;210;1262;45,7;3976;21882;13,1;5357;28177;11,4;10975;59138;10,1;20795;108734;6,6;83601;424487;5,3;176829;913172;4;0;0;1;1693,5;38;24,7;106;8,8;1571;1,4;2103;2,9;8246;3,5;13376;10,2;32459;2,3;284393;2,4;VF 519 7424;
20211061;VENDREDI;30/07/2021;5;29/10/2021;23;10;35;33;37;5;10;-10-23-33-35-37-;-5-10-;0;0;0;0;2;364049,2;0;10;17016,8;5;37;1432,5;149;829;117,7;281;1766;58,4;306;1737;41,7;4323;24831;14,6;6227;34600;11,6;14756;77234;9,7;23972;131983;6,9;94069;502696;5,7;218587;1133827;4;0;0;2;1048,7;53;21,9;112;10,4;1705;1,7;2458;3,1;9413;3,8;14920;11,4;36346;2,6;329328;2,5;QW 014 7486;
20211060;MARDI   ;27/07/2021;4;26/10/2021;19;21;25;5;9;12;10;-5-9-19-21-25-;-10-12-;0;0;0;1;4;130748,8;5;22;5556;7;29;1312,8;172;701;100;229;1136;65,2;713;3077;16,9;2687;14194;18,3;5679;26730;10,8;22622;101650;5,3;12757;68940;9,5;68461;336665;6,1;244559;1154418;2,8;1;848,1;2;339,2;78;10,8;94;9;1125;1,8;2296;2,4;5297;5;8211;15;27890;2,5;192856;3,1;JA 020 0146;
20211059;VENDREDI;23/07/2021;3;22/10/2021;34;50;26;23;24;4;2;-23-24-26-34-50-;-2-4-;0;0;0;0;0;0;1;7;116054;5;32;1497,9;96;527;167,5;275;1459;63,9;210;1203;54,5;4489;22745;14,4;5542;29694;12,3;11215;62673;10,8;26140;128849;6,4;90208;469135;5,5;183307;982592;4,2;0;0;2;964,6;38;28,2;116;9,2;1733;1,5;2273;3,1;9819;3,4;16295;9,6;34500;2,5;333409;2,3;IH 676 1920;
20211058;MARDI   ;20/07/2021;2;19/10/2021;19;48;3;41;12;6;9;-3-12-19-41-48-;-6-9-;0;0;0;1;4;120206,1;0;5;22475,3;5;28;1250;93;495;130,2;306;1445;47,1;234;1131;42,3;4262;20443;11,7;5092;24133;11;10649;51440;9,6;21348;106277;5,6;73592;357031;5,3;155305;760337;4;0;0;2;714,3;40;19,8;114;6,9;1746;1,1;2068;2,5;8206;3;12897;8,9;29203;2,2;235017;2,4;AM 956 8370;
20211057;VENDREDI;16/07/2021;1;15/10/2021;47;5;16;42;49;3;11;-5-16-42-47-49-;-3-11-;0;0;0;2;5;123838,4;0;4;36178,8;4;28;1609,8;109;544;152,6;253;1262;69,5;218;1144;53,9;3423;18008;17,1;4878;25421;13,5;11242;56981;11,2;19710;100104;7,7;74960;390232;6,2;180569;888347;4,4;1;1036,2;2;414,5;41;25,2;104;9,9;1432;1,8;1947;3,5;8357;3,9;14060;10,7;30007;2,8;304616;2,4;OF 263 5041;
20211056;MARDI   ;13/07/2021;2;12/10/2021;22;11;6;8;5;3;4;-5-6-8-11-22-;-3-4-;0;1;26482986;1;5;99002,3;5;17;6805,4;12;67;537,8;350;1233;53,8;383;1676;41,8;699;2587;19;4032;19398;12,7;9525;38766;7;20139;81167;6,3;17286;87429;7;103746;458457;4,2;208484;924406;3,4;1;854,7;8;85,4;143;5,9;127;6,7;1572;1,3;3710;1,5;6758;3,9;10050;12,4;40371;1,7;245592;2,5;GX 336 1769;
20211055;VENDREDI;09/07/2021;1;08/10/2021;37;19;6;36;49;11;4;-6-19-36-37-49-;-4-11-;0;0;0;1;2;319379,4;1;5;29857,7;6;31;1499,9;107;577;148,4;236;1306;69,3;265;1318;48,2;3302;18096;17,5;5074;25590;13,8;12192;61276;10,7;18529;98577;8,1;78903;393624;6,4;199326;959979;4,2;1;1092,3;2;436,9;40;27,3;100;10,9;1392;1,9;2080;3,5;7889;4,3;13357;11,9;31680;2,8;305223;2,6;LQ 838 5498;
20211054;MARDI   ;06/07/2021;1;05/10/2021;2;42;5;27;21;9;11;-2-5-21-27-42-;-9-11-;0;1;17000000;1;2;241620,4;0;6;18823,5;5;23;1529,4;121;584;110,9;195;1103;62,1;292;1417;33,9;2765;15104;15,9;5323;25950;10,3;13722;63521;7,8;13829;76100;7,9;71885;356761;5,3;185381;870053;3,5;1;829,5;3;221,2;39;21,2;71;11,6;1149;1,8;2155;2,5;5856;4,4;9333;12,9;29338;2,3;220007;2,7;JB 310 7646;
20211053;VENDREDI;02/07/2021;6;01/10/2021;49;29;38;9;14;7;10;-9-14-29-38-49-;-7-10-;0;1;77959528;1;2;423174,2;2;7;28257,9;16;41;1502,7;207;969;117,1;419;2020;59,3;368;2069;40,7;5521;27338;15,4;8264;42415;11;17393;94868;9,2;28903;145272;7,2;112590;590518;5,6;240729;1317318;4;0;0;6;372,6;94;13,2;147;8,4;2198;1,4;3205;2,5;11286;3,4;18555;9,7;43731;2,3;377189;2,3;OM 594 3615;
20211052;MARDI   ;29/06/2021;5;28/09/2021;6;12;24;20;48;6;5;-6-12-20-24-48-;-5-6-;0;0;0;2;5;111254,2;1;5;26001,9;9;55;736,2;247;1139;65,4;350;1745;45,1;474;1863;29,7;4398;21751;12,7;8409;36620;8,4;14745;66073;8,7;19897;104567;6,6;101789;464731;4,7;189145;881402;4;0;0;2;821,6;95;9,6;132;6,9;1743;1,3;3273;1,8;7665;3,7;11196;11,9;39179;1,9;275061;2,4;BL 604 3203;
20211051;VENDREDI;25/06/2021;4;24/09/2021;33;29;36;1;30;12;3;-1-29-30-33-36-;-3-12-;0;0;0;0;0;0;1;7;126640,6;4;24;2179,5;89;523;184,2;193;1177;86,5;223;1203;59,5;3337;18343;19,5;5068;26737;14,9;12466;63393;11,7;18769;100417;8,9;84972;432899;6,5;210190;1049471;4,3;0;0;2;1065,8;45;26,3;85;13,9;1393;2,1;1989;3,9;7600;4,9;13115;13,1;33443;2,9;334315;2,5;JE 105 2161;
20211050;MARDI   ;22/06/2021;3;21/09/2021;27;24;26;6;41;8;3;-6-24-26-27-41-;-3-8-;0;0;0;1;1;517837,3;1;3;40342,3;4;26;1449,8;105;537;129,3;278;1503;48,8;184;1098;46,9;4280;22412;11,5;5122;25742;11,1;10262;53604;9,9;23850;121431;5,3;77852;386296;5,2;159598;801213;4,1;0;0;2;768;43;19,8;115;7,4;1656;1,2;2055;2,7;8882;3;14488;8,5;30596;2,3;260100;2,3;JX 716 1550;
